x y
7.268264365922236063e-03 6.823262165956680853e-11
7.377920427997378475e-03 6.945950052499817776e-11
7.489230867423765127e-03 7.070843968525382031e-11
7.602220643737315001e-03 7.197983580264606877e-11
7.716915093037627488e-03 7.327409267180299941e-11
7.833339933669214786e-03 7.459162134791376482e-11
7.951521271988372386e-03 7.593284027727882640e-11
8.071485608217127475e-03 7.729817543020868190e-11
8.193259842385476957e-03 7.868806043631168446e-11
8.316871280363262106e-03 8.010293672221438012e-11
8.442347639983097118e-03 8.154325365175877299e-11
8.569717057255586690e-03 8.300946866871944111e-11
8.699008092678402540e-03 8.450204744208775565e-11
8.830249737640474827e-03 8.602146401396784530e-11
8.963471420922883987e-03 8.756820095013254090e-11
9.098703015297724545e-03 8.914274949328532514e-11
9.235974844226607985e-03 9.074560971907910715e-11
9.375317688660206317e-03 9.237729069493990200e-11
9.516762793940357693e-03 9.403831064174615735e-11
9.660341876806356060e-03 9.572919709841583968e-11
9.806087132506859441e-03 9.745048708945190616e-11
9.954031242019170667e-03 9.920272729550116960e-11
1.010420737937741537e-02 1.009864742269799226e-10
1.025664921911124960e-02 1.028022944008209536e-10
1.041139094379686832e-02 1.046507645203995733e-10
1.056846725172182200e-02 1.065324716586934902e-10
1.072791336466557936e-02 1.084480134447373215e-10
1.088976503579740934e-02 1.103979982534289166e-10
1.105405855769348716e-02 1.123830453987494685e-10
1.122083077047483952e-02 1.144037853304564651e-10
1.139011907006818279e-02 1.164608598343144662e-10
1.156196141659133342e-02 1.185549222359260550e-10
1.173639634286512308e-02 1.206866376082272125e-10
1.191346296305380824e-02 1.228566829827148793e-10
1.209320098143569500e-02 1.250657475644707333e-10
1.227565070130622916e-02 1.273145329510529287e-10
1.246085303401532618e-02 1.296037533553229142e-10
1.264884950814106589e-02 1.319341358322788040e-10
1.283968227880183215e-02 1.343064205099683255e-10
1.303339413710884014e-02 1.367213608245519398e-10
1.323002851976138629e-02 1.391797237595944824e-10
1.342962951878679673e-02 1.416822900896584032e-10
1.363224189142733279e-02 1.442298546282772880e-10
1.383791107017631576e-02 1.468232264803885055e-10
1.404668317296553851e-02 1.494632292993036883e-10
1.425860501350650726e-02 1.521507015483013188e-10
1.447372411178761593e-02 1.548864967669213977e-10
1.469208870472978566e-02 1.576714838420501080e-10
1.491374775700270508e-02 1.605065472838765993e-10
1.513875097200442256e-02 1.633925875068136046e-10
1.536714880300648831e-02 1.663305211154682025e-10
1.559899246446726923e-02 1.693212811957550056e-10
1.583433394351599702e-02 1.723658176112439543e-10
1.607322601160994860e-02 1.754650973048359043e-10
1.631572223636762811e-02 1.786201046058631225e-10
1.656187699358041207e-02 1.818318415427121435e-10
1.681174547940541761e-02 1.851013281610667769e-10
1.706538372274238324e-02 1.884296028478748930e-10
1.732284859779715039e-02 1.918177226611383280e-10
1.758419783683481258e-02 1.952667636656345787e-10
1.784949004312523513e-02 1.987778212746743566e-10
1.811878470408382832e-02 2.023520105980034398e-10
1.839214220461072094e-02 2.059904667959623786e-10
1.866962384063095004e-02 2.096943454400108647e-10
1.895129183283916080e-02 2.134648228797377400e-10
1.923720934065151558e-02 2.173030966164682606e-10
1.952744047636824007e-02 2.212103856835908345e-10
1.982205031954963753e-02 2.251879310337198637e-10
2.012110493160919333e-02 2.292369959328223611e-10
2.042467137062672217e-02 2.333588663614302232e-10
