x y
8.442347639983097118e-03 7.089960553518491947e-11
8.569717057255586690e-03 7.089496087551385562e-11
8.699008092678402540e-03 7.089031652011617825e-11
8.830249737640474827e-03 7.088567246897197038e-11
8.963471420922883987e-03 7.088102872206127630e-11
9.098703015297724545e-03 7.087638527936419196e-11
9.235974844226607985e-03 7.087174214086074870e-11
9.375317688660206317e-03 7.086709930653106836e-11
9.516762793940357693e-03 7.086245677635518226e-11
9.660341876806356060e-03 7.085781455031321223e-11
9.806087132506859441e-03 7.085317262838518960e-11
9.954031242019170667e-03 7.084853101055119742e-11
1.010420737937741537e-02 7.084388969679134458e-11
1.025664921911124960e-02 7.083924868708567535e-11
1.041139094379686832e-02 7.083460798141429861e-11
1.056846725172182200e-02 7.082996757975728450e-11
1.072791336466557936e-02 7.082532748209470311e-11
1.088976503579740934e-02 7.082068768840667628e-11
1.105405855769348716e-02 7.081604819867326118e-11
1.122083077047483952e-02 7.081140901287455380e-11
1.139011907006818279e-02 7.080677013099065009e-11
1.156196141659133342e-02 7.080213155300160724e-11
1.173639634286512308e-02 7.079749327888756000e-11
1.191346296305380824e-02 7.079285530862859141e-11
1.209320098143569500e-02 7.078821764220478452e-11
1.227565070130622916e-02 7.078358027959623528e-11
1.246085303401532618e-02 7.077894322078303966e-11
1.264884950814106589e-02 7.077430646574531948e-11
1.283968227880183215e-02 7.076967001446314486e-11
1.303339413710884014e-02 7.076503386691663762e-11
1.323002851976138629e-02 7.076039802308586786e-11
1.342962951878679673e-02 7.075576248295097034e-11
1.363224189142733279e-02 7.075112724649205393e-11
1.383791107017631576e-02 7.074649231368920169e-11
1.404668317296553851e-02 7.074185768452252251e-11
1.425860501350650726e-02 7.073722335897215112e-11
1.447372411178761593e-02 7.073258933701814471e-11
1.469208870472978566e-02 7.072795561864068974e-11
1.491374775700270508e-02 7.072332220381983046e-11
1.513875097200442256e-02 7.071868909253572746e-11
1.536714880300648831e-02 7.071405628476846380e-11
1.559899246446726923e-02 7.070942378049817420e-11
1.583433394351599702e-02 7.070479157970496755e-11
1.607322601160994860e-02 7.070015968236897861e-11
1.631572223636762811e-02 7.069552808847031626e-11
1.656187699358041207e-02 7.069089679798907646e-11
1.681174547940541761e-02 7.068626581090543274e-11
1.706538372274238324e-02 7.068163512719949398e-11
1.732284859779715039e-02 7.067700474685135615e-11
1.758419783683481258e-02 7.067237466984116691e-11
1.784949004312523513e-02 7.066774489614904808e-11
1.811878470408382832e-02 7.066311542575516026e-11
1.839214220461072094e-02 7.065848625863958647e-11
1.866962384063095004e-02 7.065385739478248732e-11
1.895129183283916080e-02 7.064922883416399755e-11
1.923720934065151558e-02 7.064460057676423896e-11
1.952744047636824007e-02 7.063997262256334630e-11
1.982205031954963753e-02 7.063534497154148016e-11
2.012110493160919333e-02 7.063071762367876235e-11
2.042467137062672217e-02 7.062609057895531470e-11
2.073281770638503788e-02 7.062146383735131071e-11
2.104561303563356675e-02 7.061683739884687220e-11
2.136312749758201290e-02 7.061221126342214684e-11
2.168543228962803091e-02 7.060758543105729522e-11
2.201259968332203512e-02 7.060295990173245208e-11
2.234470304057288234e-02 7.059833467542775215e-11
2.268181683009817470e-02 7.059370975212336896e-11
2.302401664412250665e-02 7.058908513179943724e-11
2.337137921532786433e-02 7.058446081443610466e-11
2.372398243405965043e-02 7.057983680001354474e-11
2.408190536579227561e-02 7.057521308851189220e-11
2.444522826885841757e-02 7.057058967991130766e-11
2.481403261244545175e-02 7.056596657419195168e-11
2.518840109486369938e-02 7.056134377133398487e-11
2.556841766209010797e-02 7.055672127131754197e-11
2.595416752659185020e-02 7.055209907412283526e-11
2.634573718643367160e-02 7.054747717972996071e-11
2.674321444467377129e-02 7.054285558811914353e-11
2.714668842905214666e-02 7.053823429927051847e-11
2.755624961197601641e-02 7.053361331316424611e-11
2.797198983080686693e-02 7.052899262978049997e-11
2.839400230845331302e-02 7.052437224909945356e-11
2.882238167427491476e-02 7.051975217110126748e-11
2.925722398530122143e-02 7.051513239576612816e-11
2.969862674777094466e-02 7.051051292307419620e-11
3.014668893899627097e-02 7.050589375300564510e-11
3.060151102955669875e-02 7.050127488554064838e-11
3.106319500582803775e-02 7.049665632065937956e-11
3.153184439285114382e-02 7.049203805834205093e-11
3.200756427754569006e-02 7.048742009856878430e-11
3.249046133227428967e-02 7.048280244131981780e-11
3.298064383876184169e-02 7.047818508657527327e-11
3.347822171237604255e-02 7.047356803431538883e-11
3.398330652677404584e-02 7.046895128452032507e-11
3.449601153892115774e-02 7.046433483717024258e-11
3.501645171448661970e-02 7.045971869224536659e-11
3.554474375362295241e-02 7.045510284972588352e-11
3.608100611713396799e-02 7.045048730959195396e-11
3.662535905303763994e-02 7.044587207182379022e-11
3.717792462352988853e-02 7.044125713640157872e-11
3.773882673235480489e-02 7.043664250330549297e-11
3.830819115258817659e-02 7.043202817251578405e-11
3.888614555483997648e-02 7.042741414401258670e-11
3.947281953588238634e-02 7.042280041777612612e-11
4.006834464770988452e-02 7.041818699378660168e-11
4.067285442703737208e-02 7.041357387202419982e-11
4.128648442524376905e-02 7.040896105246913283e-11
4.190937223876711748e-02 7.040434853510158715e-11
4.254165753995828997e-02 7.039973631990180091e-11
4.318348210840039503e-02 7.039512440684994764e-11
4.383498986270023545e-02 7.039051279592623961e-11
4.449632689275990344e-02 7.038590148711088913e-11
4.516764149253491012e-02 7.038129048038410847e-11
4.584908419328686396e-02 7.037667977572609700e-11
4.654080779733735934e-02 7.037206937311707994e-11
4.724296741233157543e-02 7.036745927253725665e-11
4.795572048601855208e-02 7.036284947396685234e-11
4.867922684155621960e-02 7.035823997738607931e-11
4.941364871334931463e-02 7.035363078277512398e-11
5.015915078342747524e-02 7.034902189011425035e-11
5.091590021837268110e-02 7.034441329938365779e-11
5.168406670680354004e-02 7.033980501056357150e-11
5.246382249742517073e-02 7.033519702363420377e-11
5.325534243765329273e-02 7.033058933857579275e-11
5.405880401282060072e-02 7.032598195536853779e-11
5.487438738597515131e-02 7.032137487399268997e-11
5.570227543827881850e-02 7.031676809442844864e-11
5.654265381001566393e-02 7.031216161665607779e-11
5.739571094221831982e-02 7.030755544065578971e-11
5.826163811892308420e-02 7.030294956640780962e-11
5.914062951006210378e-02 7.029834399389236272e-11
6.003288221500276828e-02 7.029373872308970008e-11
