x y
1.234234234234234151e+01 -1.799974559710016200e-02
1.237237237237237153e+01 -1.558178655928409845e-02
1.240240240240240155e+01 -1.316152014583676401e-02
1.243243243243243157e+01 -1.074110630531002926e-02
1.246246246246246159e+01 -8.322694817871595374e-03
1.249249249249249161e+01 -5.908423484607895800e-03
1.252252252252252163e+01 -3.500416335061234951e-03
1.255255255255255165e+01 -1.100781854437439750e-03
1.258258258258258167e+01 1.288388768101610213e-03
1.261261261261261168e+01 3.665023368669322393e-03
1.264264264264264170e+01 6.027070514042467270e-03
1.267267267267267172e+01 8.372501181864073355e-03
1.270270270270270174e+01 1.069931041434543303e-02
1.273273273273273176e+01 1.300551894417872542e-02
1.276276276276276178e+01 1.528917479140002450e-02
1.279279279279279180e+01 1.754835482997149990e-02
1.282282282282282360e+01 1.978116632288193233e-02
1.285285285285285362e+01 2.198574842459469214e-02
1.288288288288288364e+01 2.416027364970680519e-02
1.291291291291291365e+01 2.630294930671104106e-02
1.294294294294294367e+01 2.841201889579074089e-02
1.297297297297297369e+01 3.048576346960886474e-02
1.300300300300300371e+01 3.252250295608851566e-02
1.303303303303303373e+01 3.452059744221777637e-02
1.306306306306306375e+01 3.647844841794815884e-02
1.309309309309309377e+01 3.839449997929301334e-02
1.312312312312312379e+01 4.026723998976981106e-02
1.315315315315315381e+01 4.209520119936863841e-02
1.318318318318318383e+01 4.387696232026781773e-02
1.321321321321321385e+01 4.561114905855712109e-02
1.324324324324324387e+01 4.729643510126867872e-02
1.327327327327327389e+01 4.893154305805601234e-02
1.330330330330330391e+01 5.051524535690216089e-02
1.333333333333333393e+01 5.204636509327920796e-02
1.336336336336336394e+01 5.352377683222241805e-02
1.339339339339339396e+01 5.494640736282441207e-02
1.342342342342342398e+01 5.631323640469624442e-02
1.345345345345345400e+01 5.762329726598498097e-02
1.348348348348348402e+01 5.887567745257921148e-02
1.351351351351351404e+01 6.006951922817690970e-02
1.354354354354354406e+01 6.120402012493252747e-02
1.357357357357357408e+01 6.227843340444311204e-02
1.360360360360360410e+01 6.329206846887583393e-02
1.363363363363363412e+01 6.424429122208238918e-02
1.366366366366366414e+01 6.513452438058864313e-02
1.369369369369369416e+01 6.596224773439007816e-02
1.372372372372372418e+01 6.672699835752729514e-02
1.375375375375375420e+01 6.742837076845729916e-02
1.378378378378378422e+01 6.806601704027952227e-02
1.381381381381381424e+01 6.863964686091737766e-02
1.384384384384384425e+01 6.914902754339810609e-02
1.387387387387387427e+01 6.959398398641562788e-02
1.390390390390390429e+01 6.997439858540223379e-02
1.393393393393393431e+01 7.029021109437642856e-02
1.396396396396396433e+01 7.054141843887445917e-02
1.399399399399399435e+01 7.072807448031395716e-02
1.402402402402402437e+01 7.085028973217760706e-02
1.405405405405405439e+01 7.090823102844433234e-02
1.408408408408408441e+01 7.090212114473459781e-02
1.411411411411411443e+01 7.083223837267448031e-02
1.414414414414414445e+01 7.069891604802153173e-02
1.417417417417417447e+01 7.050254203313223444e-02
1.420420420420420449e+01 7.024355815438787509e-02
1.423423423423423451e+01 6.992245959523157861e-02
1.426426426426426453e+01 6.953979424550453536e-02
1.429429429429429455e+01 6.909616200780428763e-02
1.432432432432432456e+01 6.859221406162160917e-02
1.435435435435435458e+01 6.802865208604594316e-02
1.438438438438438460e+01 6.740622744186167137e-02
1.441441441441441462e+01 6.672574031388903149e-02
1.444444444444444464e+01 6.598803881445437780e-02
1.447447447447447466e+01 6.519401804890423424e-02
1.450450450450450468e+01 6.434461914410694039e-02
1.453453453453453470e+01 6.344082824091350215e-02
1.456456456456456472e+01 6.248367545157667430e-02
1.459459459459459474e+01 6.147423378315363535e-02
1.462462462462462476e+01 6.041361802794299740e-02
1.465465465465465478e+01 5.930298362203092338e-02
1.468468468468468480e+01 5.814352547304513230e-02
1.471471471471471482e+01 5.693647675823728521e-02
1.474474474474474484e+01 5.568310769403619909e-02
1.477477477477477485e+01 5.438472427823405619e-02
1.480480480480480487e+01 5.304266700598772588e-02
1.483483483483483489e+01 5.165830956083483638e-02
1.486486486486486491e+01 5.023305748194183823e-02
1.489489489489489493e+01 4.876834680881719786e-02
1.492492492492492495e+01 4.726564270473761209e-02
1.495495495495495497e+01 4.572643806014936585e-02
1.498498498498498499e+01 4.415225207731922341e-02
1.501501501501501501e+01 4.254462883752119923e-02
1.504504504504504503e+01 4.090513585205577535e-02
1.507507507507507505e+01 3.923536259840760404e-02
1.510510510510510507e+01 3.753691904285588049e-02
1.513513513513513509e+01 3.581143415085849546e-02
1.516516516516516511e+01 3.406055438653735057e-02
1.519519519519519513e+01 3.228594220259634745e-02
1.522522522522522515e+01 3.048927452200791283e-02
1.525525525525525516e+01 2.867224121280571511e-02
1.528528528528528518e+01 2.683654355732299074e-02
1.531531531531531520e+01 2.498389271721586369e-02
1.534534534534534522e+01 2.311600819561010489e-02
1.537537537537537524e+01 2.123461629770772435e-02
1.540540540540540526e+01 1.934144859118651361e-02
1.543543543543543528e+01 1.743824036772123262e-02
1.546546546546546530e+01 1.552672910694987210e-02
1.549549549549549532e+01 1.360865294420153526e-02
1.552552552552552534e+01 1.168574914329507941e-02
1.555555555555555536e+01 9.759752575708689065e-03
1.558558558558558538e+01 7.832394207410799808e-03
1.561561561561561540e+01 5.905399594631815553e-03
1.564564564564564542e+01 3.980487389844126166e-03
1.567567567567567544e+01 2.059367859204866858e-03
1.570570570570570545e+01 1.437414127018337990e-04
1.573573573573573547e+01 -1.764702851772077287e-03
1.576576576576576549e+01 -3.664288589206643465e-03
1.579579579579579551e+01 -5.553353631932031464e-03
1.582582582582582553e+01 -7.430251396572230480e-03
1.585585585585585555e+01 -9.293352272338888803e-03
1.588588588588588557e+01 -1.114104498953016019e-02
1.591591591591591559e+01 -1.297173796711989166e-02
1.594594594594594561e+01 -1.478386063834422233e-02
1.597597597597597563e+01 -1.657586475321512140e-02
1.600600600600600742e+01 -1.834622565691395799e-02
1.603603603603603744e+01 -2.009344354304156213e-02
1.606606606606606746e+01 -2.181604468072854269e-02
1.609609609609609748e+01 -2.351258261463163787e-02
1.612612612612612750e+01 -2.518163933687212960e-02
1.615615615615615752e+01 -2.682182642999735023e-02
1.618618618618618754e+01 -2.843178618007499714e-02
1.621621621621621756e+01 -3.001019265905858352e-02
1.624624624624624758e+01 -3.155575277559143077e-02
1.627627627627627760e+01 -3.306720729344667792e-02
1.630630630630630762e+01 -3.454333181683121035e-02
1.633633633633633764e+01 -3.598293774181239579e-02
1.636636636636636766e+01 -3.738487317315822289e-02
1.639639639639639768e+01 -3.874802380591336332e-02
1.642642642642642770e+01 -4.007131377106656206e-02
1.645645645645645772e+01 -4.135370644469733153e-02
